website,wayback_url,wayback_ts,res,request_link,original_ts,timediff_wb_orig,wb_before_or_after
https://www.themoscowtimes.com,http://web.archive.org/web/20211206145226/http://www.themoscowtimes.com/,2021-12-06 14:52:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211206145226/http://www.themoscowtimes.com/', 'timestamp': '20211206145226'}}, 'timestamp': '202112061400'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112061400,2021-12-06 14:00:00,0 days 00:52:00,after
https://www.themoscowtimes.com,http://web.archive.org/web/20211206215225/http://www.themoscowtimes.com/,2021-12-06 21:52:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211206215225/http://www.themoscowtimes.com/', 'timestamp': '20211206215225'}}, 'timestamp': '202112062200'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112062200,2021-12-06 22:00:00,0 days 00:08:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211207075130/http://www.themoscowtimes.com/,2021-12-07 07:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211207075130/http://www.themoscowtimes.com/', 'timestamp': '20211207075130'}}, 'timestamp': '202112070800'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112070800,2021-12-07 08:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211207135113/https://www.themoscowtimes.com/,2021-12-07 13:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211207135113/https://www.themoscowtimes.com/', 'timestamp': '20211207135113'}}, 'timestamp': '202112071400'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112071400,2021-12-07 14:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211207215135/http://www.themoscowtimes.com/,2021-12-07 21:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211207215135/http://www.themoscowtimes.com/', 'timestamp': '20211207215135'}}, 'timestamp': '202112072200'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112072200,2021-12-07 22:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211208075121/http://www.themoscowtimes.com/,2021-12-08 07:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211208075121/http://www.themoscowtimes.com/', 'timestamp': '20211208075121'}}, 'timestamp': '202112080800'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112080800,2021-12-08 08:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211208135139/https://www.themoscowtimes.com/,2021-12-08 13:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211208135139/https://www.themoscowtimes.com/', 'timestamp': '20211208135139'}}, 'timestamp': '202112081400'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112081400,2021-12-08 14:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211208215123/http://www.themoscowtimes.com/,2021-12-08 21:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211208215123/http://www.themoscowtimes.com/', 'timestamp': '20211208215123'}}, 'timestamp': '202112082200'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112082200,2021-12-08 22:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211209075125/http://www.themoscowtimes.com/,2021-12-09 07:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211209075125/http://www.themoscowtimes.com/', 'timestamp': '20211209075125'}}, 'timestamp': '202112090800'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112090800,2021-12-09 08:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211209135134/https://www.themoscowtimes.com/,2021-12-09 13:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211209135134/https://www.themoscowtimes.com/', 'timestamp': '20211209135134'}}, 'timestamp': '202112091400'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112091400,2021-12-09 14:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211209215116/https://www.themoscowtimes.com/,2021-12-09 21:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211209215116/https://www.themoscowtimes.com/', 'timestamp': '20211209215116'}}, 'timestamp': '202112092200'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112092200,2021-12-09 22:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211213075120/http://www.themoscowtimes.com/,2021-12-13 07:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211213075120/http://www.themoscowtimes.com/', 'timestamp': '20211213075120'}}, 'timestamp': '202112130800'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112130800,2021-12-13 08:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211213135120/https://www.themoscowtimes.com/,2021-12-13 13:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211213135120/https://www.themoscowtimes.com/', 'timestamp': '20211213135120'}}, 'timestamp': '202112131400'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112131400,2021-12-13 14:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211213215221/http://www.themoscowtimes.com/,2021-12-13 21:52:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211213215221/http://www.themoscowtimes.com/', 'timestamp': '20211213215221'}}, 'timestamp': '202112132200'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112132200,2021-12-13 22:00:00,0 days 00:08:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211214075125/https://www.themoscowtimes.com/,2021-12-14 07:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211214075125/https://www.themoscowtimes.com/', 'timestamp': '20211214075125'}}, 'timestamp': '202112140800'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112140800,2021-12-14 08:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211214135137/http://www.themoscowtimes.com/,2021-12-14 13:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211214135137/http://www.themoscowtimes.com/', 'timestamp': '20211214135137'}}, 'timestamp': '202112141400'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112141400,2021-12-14 14:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211214215136/http://www.themoscowtimes.com/,2021-12-14 21:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211214215136/http://www.themoscowtimes.com/', 'timestamp': '20211214215136'}}, 'timestamp': '202112142200'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112142200,2021-12-14 22:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211215075109/https://www.themoscowtimes.com/,2021-12-15 07:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211215075109/https://www.themoscowtimes.com/', 'timestamp': '20211215075109'}}, 'timestamp': '202112150800'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112150800,2021-12-15 08:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211215135119/https://www.themoscowtimes.com/,2021-12-15 13:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211215135119/https://www.themoscowtimes.com/', 'timestamp': '20211215135119'}}, 'timestamp': '202112151400'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112151400,2021-12-15 14:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211215215127/https://www.themoscowtimes.com/,2021-12-15 21:51:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211215215127/https://www.themoscowtimes.com/', 'timestamp': '20211215215127'}}, 'timestamp': '202112152200'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112152200,2021-12-15 22:00:00,0 days 00:09:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211216075353/https://www.themoscowtimes.com/,2021-12-16 07:53:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211216075353/https://www.themoscowtimes.com/', 'timestamp': '20211216075353'}}, 'timestamp': '202112160800'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112160800,2021-12-16 08:00:00,0 days 00:07:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211216135209/http://www.themoscowtimes.com/,2021-12-16 13:52:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211216135209/http://www.themoscowtimes.com/', 'timestamp': '20211216135209'}}, 'timestamp': '202112161400'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112161400,2021-12-16 14:00:00,0 days 00:08:00,before
https://www.themoscowtimes.com,http://web.archive.org/web/20211216215204/https://www.themoscowtimes.com/,2021-12-16 21:52:00,"{'url': 'https://www.themoscowtimes.com', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211216215204/https://www.themoscowtimes.com/', 'timestamp': '20211216215204'}}, 'timestamp': '202112162200'}",https://archive.org/wayback/available?url=https://www.themoscowtimes.com&timestamp=202112162200,2021-12-16 22:00:00,0 days 00:08:00,before
https://novayagazeta.ru,http://web.archive.org/web/20211129084012/https://novayagazeta.ru/,2021-11-29 08:40:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211129084012/https://novayagazeta.ru/', 'timestamp': '20211129084012'}}, 'timestamp': '202111290830'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202111290830,2021-11-29 08:00:00,0 days 00:40:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211129142101/https://novayagazeta.ru/,2021-11-29 14:21:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211129142101/https://novayagazeta.ru/', 'timestamp': '20211129142101'}}, 'timestamp': '202111291400'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202111291400,2021-11-29 14:00:00,0 days 00:21:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211129224110/https://novayagazeta.ru/,2021-11-29 22:41:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211129224110/https://novayagazeta.ru/', 'timestamp': '20211129224110'}}, 'timestamp': '202111292230'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202111292230,2021-11-29 22:00:00,0 days 00:41:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211130080738/https://novayagazeta.ru/,2021-11-30 08:07:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211130080738/https://novayagazeta.ru/', 'timestamp': '20211130080738'}}, 'timestamp': '202111300800'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202111300800,2021-11-30 08:00:00,0 days 00:07:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211130133526/https://novayagazeta.ru/,2021-11-30 13:35:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211130133526/https://novayagazeta.ru/', 'timestamp': '20211130133526'}}, 'timestamp': '202111301400'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202111301400,2021-11-30 14:00:00,0 days 00:25:00,before
https://novayagazeta.ru,http://web.archive.org/web/20211130232646/https://novayagazeta.ru/,2021-11-30 23:26:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211130232646/https://novayagazeta.ru/', 'timestamp': '20211130232646'}}, 'timestamp': '202111302230'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202111302230,2021-11-30 22:00:00,0 days 01:26:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211201090610/https://novayagazeta.ru/,2021-12-01 09:06:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211201090610/https://novayagazeta.ru/', 'timestamp': '20211201090610'}}, 'timestamp': '202112010830'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112010830,2021-12-01 08:00:00,0 days 01:06:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211201103636/https://novayagazeta.ru/,2021-12-01 10:36:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211201103636/https://novayagazeta.ru/', 'timestamp': '20211201103636'}}, 'timestamp': '202112011400'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112011400,2021-12-01 14:00:00,0 days 03:24:00,before
https://novayagazeta.ru,http://web.archive.org/web/20211201103636/https://novayagazeta.ru/,2021-12-01 10:36:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211201103636/https://novayagazeta.ru/', 'timestamp': '20211201103636'}}, 'timestamp': '202112012200'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112012200,2021-12-01 22:00:00,0 days 11:24:00,before
https://novayagazeta.ru,http://web.archive.org/web/20211202112030/https://novayagazeta.ru/,2021-12-02 11:20:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211202112030/https://novayagazeta.ru/', 'timestamp': '20211202112030'}}, 'timestamp': '202112020800'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112020800,2021-12-02 08:00:00,0 days 03:20:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211202115630/https://novayagazeta.ru/,2021-12-02 11:56:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211202115630/https://novayagazeta.ru/', 'timestamp': '20211202115630'}}, 'timestamp': '202112021400'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112021400,2021-12-02 14:00:00,0 days 02:04:00,before
https://novayagazeta.ru,http://web.archive.org/web/20211203044204/https://novayagazeta.ru/,2021-12-03 04:42:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211203044204/https://novayagazeta.ru/', 'timestamp': '20211203044204'}}, 'timestamp': '202112022200'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112022200,2021-12-02 22:00:00,0 days 06:42:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211206082337/https://novayagazeta.ru/,2021-12-06 08:23:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211206082337/https://novayagazeta.ru/', 'timestamp': '20211206082337'}}, 'timestamp': '202112060800'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112060800,2021-12-06 08:00:00,0 days 00:23:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211206144100/https://novayagazeta.ru/,2021-12-06 14:41:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211206144100/https://novayagazeta.ru/', 'timestamp': '20211206144100'}}, 'timestamp': '202112061430'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112061430,2021-12-06 14:00:00,0 days 00:41:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211206214043/https://novayagazeta.ru/,2021-12-06 21:40:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211206214043/https://novayagazeta.ru/', 'timestamp': '20211206214043'}}, 'timestamp': '202112062200'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112062200,2021-12-06 22:00:00,0 days 00:20:00,before
https://novayagazeta.ru,http://web.archive.org/web/20211207084043/https://novayagazeta.ru/,2021-12-07 08:40:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211207084043/https://novayagazeta.ru/', 'timestamp': '20211207084043'}}, 'timestamp': '202112070830'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112070830,2021-12-07 08:00:00,0 days 00:40:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211207144043/https://novayagazeta.ru/,2021-12-07 14:40:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211207144043/https://novayagazeta.ru/', 'timestamp': '20211207144043'}}, 'timestamp': '202112071430'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112071430,2021-12-07 14:00:00,0 days 00:40:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211207224038/https://novayagazeta.ru/,2021-12-07 22:40:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211207224038/https://novayagazeta.ru/', 'timestamp': '20211207224038'}}, 'timestamp': '202112072230'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112072230,2021-12-07 22:00:00,0 days 00:40:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211208084005/https://novayagazeta.ru/,2021-12-08 08:40:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211208084005/https://novayagazeta.ru/', 'timestamp': '20211208084005'}}, 'timestamp': '202112080830'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112080830,2021-12-08 08:00:00,0 days 00:40:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211208144033/https://novayagazeta.ru/,2021-12-08 14:40:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211208144033/https://novayagazeta.ru/', 'timestamp': '20211208144033'}}, 'timestamp': '202112081430'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112081430,2021-12-08 14:00:00,0 days 00:40:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211208224008/https://novayagazeta.ru/,2021-12-08 22:40:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211208224008/https://novayagazeta.ru/', 'timestamp': '20211208224008'}}, 'timestamp': '202112082230'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112082230,2021-12-08 22:00:00,0 days 00:40:00,after
https://novayagazeta.ru,http://web.archive.org/web/20211209081254/https://novayagazeta.ru/,2021-12-09 08:12:00,"{'url': 'https://novayagazeta.ru', 'archived_snapshots': {'closest': {'status': '200', 'available': True, 'url': 'http://web.archive.org/web/20211209081254/https://novayagazeta.ru/', 'timestamp': '20211209081254'}}, 'timestamp': '202112090800'}",https://archive.org/wayback/available?url=https://novayagazeta.ru&timestamp=202112090800,2021-12-09 08:00:00,0 days 00:12:00,after
